case,phase,slot,field,width,iterations,base,stride,matches,residuals,match_fraction
softplus_x32,91,sfu,src,8,4,4,80,4,0,1.0
softplus_x32,92,store,mem_addr,28,4,5,20,4,0,1.0
softplus_x32,92,store,gpr_addr,8,4,23,80,4,0,1.0
softplus_x32,95,sfu,dst,8,4,9,80,4,0,1.0
softplus_x32,95,sfu,src,8,4,8,80,4,0,1.0
softplus_x32,96,store,mem_addr,28,4,6,20,4,0,1.0
softplus_x32,96,store,gpr_addr,8,4,27,80,4,0,1.0
softplus_x32,99,sfu,dst,8,4,13,80,4,0,1.0
softplus_x32,99,sfu,src,8,4,12,80,4,0,1.0
softplus_x32,100,load,mem_addr,28,3,68,20,3,0,1.0
softplus_x32,100,load,gpr_addr,8,3,16,80,3,0,1.0
softplus_x32,100,store,mem_addr,28,3,7,20,3,0,1.0
softplus_x32,100,store,gpr_addr,8,3,31,80,3,0,1.0
softplus_x32,101,load,mem_addr,28,3,69,20,3,0,1.0
softplus_x32,101,load,gpr_addr,8,3,20,80,3,0,1.0
softplus_x32,102,load,mem_addr,28,3,70,20,3,0,1.0
softplus_x32,102,load,gpr_addr,8,3,24,80,3,0,1.0
softplus_x32,103,load,mem_addr,28,3,71,20,3,0,1.0
softplus_x32,103,load,gpr_addr,8,3,28,80,3,0,1.0
softplus_x32,103,sfu,dst,8,3,17,80,3,0,1.0
softplus_x32,103,sfu,src,8,3,16,80,3,0,1.0
softplus_x32,104,store,mem_addr,28,3,8,20,3,0,1.0
softplus_x32,104,store,gpr_addr,8,3,35,80,3,0,1.0
softplus_x32,107,sfu,dst,8,3,21,80,3,0,1.0
softplus_x32,107,sfu,src,8,3,20,80,3,0,1.0
softplus_x32,108,store,mem_addr,28,3,9,20,3,0,1.0
softplus_x32,108,store,gpr_addr,8,3,39,80,3,0,1.0
softplus_x32,111,sfu,dst,8,3,25,80,3,0,1.0
softplus_x32,111,sfu,src,8,3,24,80,3,0,1.0
softplus_x32,115,sfu,dst,8,3,29,80,3,0,1.0
softplus_x32,115,sfu,src,8,3,28,80,3,0,1.0
softplus_x32,136,vector,dst,8,3,42,80,3,0,1.0
softplus_x32,136,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,136,vector,src0,8,3,41,80,3,0,1.0
softplus_x32,137,vector,dst,8,3,46,80,3,0,1.0
softplus_x32,137,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,137,vector,src0,8,3,45,80,3,0,1.0
softplus_x32,138,vector,dst,8,3,50,80,3,0,1.0
softplus_x32,138,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,138,vector,src0,8,3,49,80,3,0,1.0
softplus_x32,139,vector,dst,8,3,54,80,3,0,1.0
softplus_x32,139,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,139,vector,src0,8,3,53,80,3,0,1.0
softplus_x32,140,vector,dst,8,3,58,80,3,0,1.0
softplus_x32,140,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,140,vector,src0,8,3,57,80,3,0,1.0
softplus_x32,141,vector,dst,8,3,62,80,3,0,1.0
softplus_x32,141,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,141,vector,src0,8,3,61,80,3,0,1.0
softplus_x32,142,vector,dst,8,3,66,80,3,0,1.0
softplus_x32,142,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,142,vector,src0,8,3,65,80,3,0,1.0
softplus_x32,143,vector,dst,8,3,70,80,3,0,1.0
softplus_x32,143,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,143,vector,src0,8,3,69,80,3,0,1.0
softplus_x32,143,sfu,dst,8,3,43,80,3,0,1.0
softplus_x32,143,sfu,src,8,3,42,80,3,0,1.0
softplus_x32,144,vector,dst,8,3,74,80,3,0,1.0
softplus_x32,144,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,144,vector,src0,8,3,73,80,3,0,1.0
softplus_x32,145,vector,dst,8,3,78,80,3,0,1.0
softplus_x32,145,vector,src1,8,3,7,0,3,0,1.0
softplus_x32,145,vector,src0,8,3,77,80,3,0,1.0
softplus_x32,147,sfu,dst,8,3,47,80,3,0,1.0
softplus_x32,147,sfu,src,8,3,46,80,3,0,1.0
softplus_x32,151,sfu,dst,8,3,51,80,3,0,1.0
softplus_x32,151,sfu,src,8,3,50,80,3,0,1.0
softplus_x32,155,sfu,dst,8,3,55,80,3,0,1.0
softplus_x32,155,sfu,src,8,3,54,80,3,0,1.0
softplus_x32,159,sfu,dst,8,3,59,80,3,0,1.0
softplus_x32,159,sfu,src,8,3,58,80,3,0,1.0
softplus_x32,163,sfu,dst,8,3,63,80,3,0,1.0
softplus_x32,163,sfu,src,8,3,62,80,3,0,1.0
softplus_x32,167,sfu,dst,8,3,67,80,3,0,1.0
softplus_x32,167,sfu,src,8,3,66,80,3,0,1.0
softplus_x32,169,store,mem_addr,28,3,10,20,3,0,1.0
softplus_x32,169,store,gpr_addr,8,3,43,80,3,0,1.0
softplus_x32,171,sfu,dst,8,3,71,80,3,0,1.0
softplus_x32,171,sfu,src,8,3,70,80,3,0,1.0
softplus_x32,173,load,mem_addr,28,3,72,20,3,0,1.0
softplus_x32,173,load,gpr_addr,8,3,32,80,3,0,1.0
softplus_x32,173,store,mem_addr,28,3,11,20,3,0,1.0
softplus_x32,173,store,gpr_addr,8,3,47,80,3,0,1.0
softplus_x32,174,load,mem_addr,28,3,73,20,3,0,1.0
softplus_x32,174,load,gpr_addr,8,3,36,80,3,0,1.0
softplus_x32,175,load,mem_addr,28,3,74,20,3,0,1.0
softplus_x32,175,load,gpr_addr,8,3,40,80,3,0,1.0
softplus_x32,175,sfu,dst,8,3,75,80,3,0,1.0
softplus_x32,175,sfu,src,8,3,74,80,3,0,1.0
softplus_x32,176,load,mem_addr,28,3,75,20,3,0,1.0
softplus_x32,176,load,gpr_addr,8,3,44,80,3,0,1.0
softplus_x32,177,store,mem_addr,28,3,12,20,3,0,1.0
softplus_x32,177,store,gpr_addr,8,3,51,80,3,0,1.0
softplus_x32,179,sfu,dst,8,3,79,80,3,0,1.0
softplus_x32,179,sfu,src,8,3,78,80,3,0,1.0
softplus_x32,181,store,mem_addr,28,3,13,20,3,0,1.0
softplus_x32,181,store,gpr_addr,8,3,55,80,3,0,1.0
softplus_x32,183,sfu,dst,8,3,33,80,3,0,1.0
softplus_x32,183,sfu,src,8,3,32,80,3,0,1.0
softplus_x32,185,store,mem_addr,28,3,14,20,3,0,1.0
softplus_x32,185,store,gpr_addr,8,3,59,80,3,0,1.0
softplus_x32,187,sfu,dst,8,3,37,80,3,0,1.0
softplus_x32,187,sfu,src,8,3,36,80,3,0,1.0
softplus_x32,189,load,mem_addr,28,3,76,20,3,0,1.0
softplus_x32,189,load,gpr_addr,8,3,48,80,3,0,1.0
softplus_x32,189,store,mem_addr,28,3,15,20,3,0,1.0
softplus_x32,189,store,gpr_addr,8,3,63,80,3,0,1.0
softplus_x32,190,load,mem_addr,28,3,77,20,3,0,1.0
softplus_x32,190,load,gpr_addr,8,3,52,80,3,0,1.0
softplus_x32,191,load,mem_addr,28,3,78,20,3,0,1.0
softplus_x32,191,load,gpr_addr,8,3,56,80,3,0,1.0
softplus_x32,191,sfu,dst,8,3,41,80,3,0,1.0
softplus_x32,191,sfu,src,8,3,40,80,3,0,1.0
softplus_x32,192,load,mem_addr,28,3,79,20,3,0,1.0
softplus_x32,192,load,gpr_addr,8,3,60,80,3,0,1.0
softplus_x32,193,store,mem_addr,28,3,16,20,3,0,1.0
softplus_x32,193,store,gpr_addr,8,3,67,80,3,0,1.0
softplus_x32,195,sfu,dst,8,3,45,80,3,0,1.0
softplus_x32,195,sfu,src,8,3,44,80,3,0,1.0
softplus_x32,197,store,mem_addr,28,3,17,20,3,0,1.0
softplus_x32,197,store,gpr_addr,8,3,71,80,3,0,1.0
softplus_x32,199,sfu,dst,8,3,49,80,3,0,1.0
softplus_x32,199,sfu,src,8,3,48,80,3,0,1.0
softplus_x32,201,store,mem_addr,28,3,18,20,3,0,1.0
softplus_x32,201,store,gpr_addr,8,3,75,80,3,0,1.0
softplus_x32,203,sfu,dst,8,3,53,80,3,0,1.0
softplus_x32,203,sfu,src,8,3,52,80,3,0,1.0
softplus_x32,205,load,mem_addr,28,3,80,20,3,0,1.0
softplus_x32,205,load,gpr_addr,8,3,64,80,3,0,1.0
softplus_x32,205,store,mem_addr,28,3,19,20,3,0,1.0
softplus_x32,205,store,gpr_addr,8,3,79,80,3,0,1.0
softplus_x32,206,load,mem_addr,28,3,81,20,3,0,1.0
softplus_x32,206,load,gpr_addr,8,3,68,80,3,0,1.0
softplus_x32,207,load,mem_addr,28,3,82,20,3,0,1.0
softplus_x32,207,load,gpr_addr,8,3,72,80,3,0,1.0
softplus_x32,207,sfu,dst,8,3,57,80,3,0,1.0
softplus_x32,207,sfu,src,8,3,56,80,3,0,1.0
softplus_x32,208,load,mem_addr,28,3,83,20,3,0,1.0
softplus_x32,208,load,gpr_addr,8,3,76,80,3,0,1.0
softplus_x64,2,sfu,dst,8,10,237,80,10,0,1.0
softplus_x64,2,sfu,src,8,10,236,80,10,0,1.0
softplus_x64,6,sfu,dst,8,10,241,80,10,0,1.0
softplus_x64,6,sfu,src,8,10,240,80,10,0,1.0
softplus_x64,10,sfu,dst,8,10,245,80,10,0,1.0
softplus_x64,10,sfu,src,8,10,244,80,10,0,1.0
softplus_x64,14,sfu,dst,8,10,249,80,10,0,1.0
softplus_x64,14,sfu,src,8,10,248,80,10,0,1.0
softplus_x64,18,sfu,dst,8,10,253,80,10,0,1.0
softplus_x64,18,sfu,src,8,10,252,80,10,0,1.0
softplus_x64,39,vector,dst,8,10,2,80,10,0,1.0
softplus_x64,39,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,39,vector,src0,8,10,1,80,10,0,1.0
softplus_x64,40,vector,dst,8,10,6,80,10,0,1.0
softplus_x64,40,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,40,vector,src0,8,10,5,80,10,0,1.0
softplus_x64,41,vector,dst,8,10,10,80,10,0,1.0
softplus_x64,41,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,41,vector,src0,8,10,9,80,10,0,1.0
softplus_x64,42,vector,dst,8,10,14,80,10,0,1.0
softplus_x64,42,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,42,vector,src0,8,10,13,80,10,0,1.0
softplus_x64,43,vector,dst,8,10,18,80,10,0,1.0
softplus_x64,43,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,43,vector,src0,8,10,17,80,10,0,1.0
softplus_x64,44,vector,dst,8,10,22,80,10,0,1.0
softplus_x64,44,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,44,vector,src0,8,10,21,80,10,0,1.0
softplus_x64,45,vector,dst,8,10,26,80,10,0,1.0
softplus_x64,45,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,45,vector,src0,8,10,25,80,10,0,1.0
softplus_x64,46,vector,dst,8,10,30,80,10,0,1.0
softplus_x64,46,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,46,vector,src0,8,10,29,80,10,0,1.0
softplus_x64,46,sfu,dst,8,10,3,80,10,0,1.0
softplus_x64,46,sfu,src,8,10,2,80,10,0,1.0
softplus_x64,47,vector,dst,8,10,34,80,10,0,1.0
softplus_x64,47,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,47,vector,src0,8,10,33,80,10,0,1.0
softplus_x64,48,vector,dst,8,10,38,80,10,0,1.0
softplus_x64,48,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,48,vector,src0,8,10,37,80,10,0,1.0
softplus_x64,50,sfu,dst,8,10,7,80,10,0,1.0
softplus_x64,50,sfu,src,8,10,6,80,10,0,1.0
softplus_x64,54,sfu,dst,8,10,11,80,10,0,1.0
softplus_x64,54,sfu,src,8,10,10,80,10,0,1.0
softplus_x64,58,sfu,dst,8,10,15,80,10,0,1.0
softplus_x64,58,sfu,src,8,10,14,80,10,0,1.0
softplus_x64,62,sfu,dst,8,10,19,80,10,0,1.0
softplus_x64,62,sfu,src,8,10,18,80,10,0,1.0
softplus_x64,66,sfu,dst,8,10,23,80,10,0,1.0
softplus_x64,66,sfu,src,8,10,22,80,10,0,1.0
softplus_x64,70,sfu,dst,8,10,27,80,10,0,1.0
softplus_x64,70,sfu,src,8,10,26,80,10,0,1.0
softplus_x64,72,store,mem_addr,28,10,0,20,10,0,1.0
softplus_x64,72,store,gpr_addr,8,10,3,80,10,0,1.0
softplus_x64,74,sfu,dst,8,10,31,80,10,0,1.0
softplus_x64,74,sfu,src,8,10,30,80,10,0,1.0
softplus_x64,76,store,mem_addr,28,10,1,20,10,0,1.0
softplus_x64,76,store,gpr_addr,8,10,7,80,10,0,1.0
softplus_x64,78,sfu,dst,8,10,35,80,10,0,1.0
softplus_x64,78,sfu,src,8,10,34,80,10,0,1.0
softplus_x64,80,store,mem_addr,28,10,2,20,10,0,1.0
softplus_x64,80,store,gpr_addr,8,10,11,80,10,0,1.0
softplus_x64,82,sfu,dst,8,10,39,80,10,0,1.0
softplus_x64,82,sfu,src,8,10,38,80,10,0,1.0
softplus_x64,84,load,mem_addr,28,10,64,20,10,0,1.0
softplus_x64,84,load,gpr_addr,8,10,0,80,10,0,1.0
softplus_x64,84,store,mem_addr,28,10,3,20,10,0,1.0
softplus_x64,84,store,gpr_addr,8,10,15,80,10,0,1.0
softplus_x64,85,load,mem_addr,28,10,65,20,10,0,1.0
softplus_x64,85,load,gpr_addr,8,10,4,80,10,0,1.0
softplus_x64,86,load,mem_addr,28,10,66,20,10,0,1.0
softplus_x64,86,load,gpr_addr,8,10,8,80,10,0,1.0
softplus_x64,87,load,mem_addr,28,10,67,20,10,0,1.0
softplus_x64,87,load,gpr_addr,8,10,12,80,10,0,1.0
softplus_x64,87,sfu,dst,8,10,1,80,10,0,1.0
softplus_x64,87,sfu,src,8,10,0,80,10,0,1.0
softplus_x64,88,store,mem_addr,28,10,4,20,10,0,1.0
softplus_x64,88,store,gpr_addr,8,10,19,80,10,0,1.0
softplus_x64,91,sfu,dst,8,10,5,80,10,0,1.0
softplus_x64,91,sfu,src,8,10,4,80,10,0,1.0
softplus_x64,92,store,mem_addr,28,10,5,20,10,0,1.0
softplus_x64,92,store,gpr_addr,8,10,23,80,10,0,1.0
softplus_x64,95,sfu,dst,8,10,9,80,10,0,1.0
softplus_x64,95,sfu,src,8,10,8,80,10,0,1.0
softplus_x64,96,store,mem_addr,28,10,6,20,10,0,1.0
softplus_x64,96,store,gpr_addr,8,10,27,80,10,0,1.0
softplus_x64,99,sfu,dst,8,10,13,80,10,0,1.0
softplus_x64,99,sfu,src,8,10,12,80,10,0,1.0
softplus_x64,100,load,mem_addr,28,10,68,20,10,0,1.0
softplus_x64,100,load,gpr_addr,8,10,16,80,10,0,1.0
softplus_x64,100,store,mem_addr,28,10,7,20,10,0,1.0
softplus_x64,100,store,gpr_addr,8,10,31,80,10,0,1.0
softplus_x64,101,load,mem_addr,28,10,69,20,10,0,1.0
softplus_x64,101,load,gpr_addr,8,10,20,80,10,0,1.0
softplus_x64,102,load,mem_addr,28,10,70,20,10,0,1.0
softplus_x64,102,load,gpr_addr,8,10,24,80,10,0,1.0
softplus_x64,103,load,mem_addr,28,10,71,20,10,0,1.0
softplus_x64,103,load,gpr_addr,8,10,28,80,10,0,1.0
softplus_x64,103,sfu,dst,8,10,17,80,10,0,1.0
softplus_x64,103,sfu,src,8,10,16,80,10,0,1.0
softplus_x64,104,store,mem_addr,28,10,8,20,10,0,1.0
softplus_x64,104,store,gpr_addr,8,10,35,80,10,0,1.0
softplus_x64,107,sfu,dst,8,10,21,80,10,0,1.0
softplus_x64,107,sfu,src,8,10,20,80,10,0,1.0
softplus_x64,108,store,mem_addr,28,10,9,20,10,0,1.0
softplus_x64,108,store,gpr_addr,8,10,39,80,10,0,1.0
softplus_x64,111,sfu,dst,8,10,25,80,10,0,1.0
softplus_x64,111,sfu,src,8,10,24,80,10,0,1.0
softplus_x64,115,sfu,dst,8,10,29,80,10,0,1.0
softplus_x64,115,sfu,src,8,10,28,80,10,0,1.0
softplus_x64,136,vector,dst,8,10,42,80,10,0,1.0
softplus_x64,136,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,136,vector,src0,8,10,41,80,10,0,1.0
softplus_x64,137,vector,dst,8,10,46,80,10,0,1.0
softplus_x64,137,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,137,vector,src0,8,10,45,80,10,0,1.0
softplus_x64,138,vector,dst,8,10,50,80,10,0,1.0
softplus_x64,138,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,138,vector,src0,8,10,49,80,10,0,1.0
softplus_x64,139,vector,dst,8,10,54,80,10,0,1.0
softplus_x64,139,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,139,vector,src0,8,10,53,80,10,0,1.0
softplus_x64,140,vector,dst,8,10,58,80,10,0,1.0
softplus_x64,140,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,140,vector,src0,8,10,57,80,10,0,1.0
softplus_x64,141,vector,dst,8,10,62,80,10,0,1.0
softplus_x64,141,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,141,vector,src0,8,10,61,80,10,0,1.0
softplus_x64,142,vector,dst,8,10,66,80,10,0,1.0
softplus_x64,142,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,142,vector,src0,8,10,65,80,10,0,1.0
softplus_x64,143,vector,dst,8,10,70,80,10,0,1.0
softplus_x64,143,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,143,vector,src0,8,10,69,80,10,0,1.0
softplus_x64,143,sfu,dst,8,10,43,80,10,0,1.0
softplus_x64,143,sfu,src,8,10,42,80,10,0,1.0
softplus_x64,144,vector,dst,8,10,74,80,10,0,1.0
softplus_x64,144,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,144,vector,src0,8,10,73,80,10,0,1.0
softplus_x64,145,vector,dst,8,10,78,80,10,0,1.0
softplus_x64,145,vector,src1,8,10,7,0,10,0,1.0
softplus_x64,145,vector,src0,8,10,77,80,10,0,1.0
softplus_x64,147,sfu,dst,8,10,47,80,10,0,1.0
softplus_x64,147,sfu,src,8,10,46,80,10,0,1.0
softplus_x64,151,sfu,dst,8,10,51,80,10,0,1.0
softplus_x64,151,sfu,src,8,10,50,80,10,0,1.0
softplus_x64,155,sfu,dst,8,10,55,80,10,0,1.0
softplus_x64,155,sfu,src,8,10,54,80,10,0,1.0
softplus_x64,159,sfu,dst,8,10,59,80,10,0,1.0
softplus_x64,159,sfu,src,8,10,58,80,10,0,1.0
softplus_x64,163,sfu,dst,8,10,63,80,10,0,1.0
softplus_x64,163,sfu,src,8,10,62,80,10,0,1.0
softplus_x64,167,sfu,dst,8,10,67,80,10,0,1.0
softplus_x64,167,sfu,src,8,10,66,80,10,0,1.0
softplus_x64,169,store,mem_addr,28,10,10,20,10,0,1.0
softplus_x64,169,store,gpr_addr,8,10,43,80,10,0,1.0
softplus_x64,171,sfu,dst,8,10,71,80,10,0,1.0
softplus_x64,171,sfu,src,8,10,70,80,10,0,1.0
softplus_x64,173,load,mem_addr,28,10,72,20,10,0,1.0
softplus_x64,173,load,gpr_addr,8,10,32,80,10,0,1.0
softplus_x64,173,store,mem_addr,28,10,11,20,10,0,1.0
softplus_x64,173,store,gpr_addr,8,10,47,80,10,0,1.0
softplus_x64,174,load,mem_addr,28,10,73,20,10,0,1.0
softplus_x64,174,load,gpr_addr,8,10,36,80,10,0,1.0
softplus_x64,175,load,mem_addr,28,10,74,20,10,0,1.0
softplus_x64,175,load,gpr_addr,8,10,40,80,10,0,1.0
softplus_x64,175,sfu,dst,8,10,75,80,10,0,1.0
softplus_x64,175,sfu,src,8,10,74,80,10,0,1.0
softplus_x64,176,load,mem_addr,28,10,75,20,10,0,1.0
softplus_x64,176,load,gpr_addr,8,10,44,80,10,0,1.0
softplus_x64,177,store,mem_addr,28,10,12,20,10,0,1.0
softplus_x64,177,store,gpr_addr,8,10,51,80,10,0,1.0
softplus_x64,179,sfu,dst,8,10,79,80,10,0,1.0
softplus_x64,179,sfu,src,8,10,78,80,10,0,1.0
softplus_x64,181,store,mem_addr,28,10,13,20,10,0,1.0
softplus_x64,181,store,gpr_addr,8,10,55,80,10,0,1.0
softplus_x64,183,sfu,dst,8,10,33,80,10,0,1.0
softplus_x64,183,sfu,src,8,10,32,80,10,0,1.0
softplus_x64,185,store,mem_addr,28,10,14,20,10,0,1.0
softplus_x64,185,store,gpr_addr,8,10,59,80,10,0,1.0
softplus_x64,187,sfu,dst,8,10,37,80,10,0,1.0
softplus_x64,187,sfu,src,8,10,36,80,10,0,1.0
softplus_x64,189,load,mem_addr,28,9,76,20,9,0,1.0
softplus_x64,189,load,gpr_addr,8,9,48,80,9,0,1.0
softplus_x64,189,store,mem_addr,28,9,15,20,9,0,1.0
softplus_x64,189,store,gpr_addr,8,9,63,80,9,0,1.0
softplus_x64,190,load,mem_addr,28,9,77,20,9,0,1.0
softplus_x64,190,load,gpr_addr,8,9,52,80,9,0,1.0
softplus_x64,191,load,mem_addr,28,9,78,20,9,0,1.0
softplus_x64,191,load,gpr_addr,8,9,56,80,9,0,1.0
softplus_x64,191,sfu,dst,8,9,41,80,9,0,1.0
softplus_x64,191,sfu,src,8,9,40,80,9,0,1.0
softplus_x64,192,load,mem_addr,28,9,79,20,9,0,1.0
softplus_x64,192,load,gpr_addr,8,9,60,80,9,0,1.0
softplus_x64,193,store,mem_addr,28,9,16,20,9,0,1.0
softplus_x64,193,store,gpr_addr,8,9,67,80,9,0,1.0
softplus_x64,195,sfu,dst,8,9,45,80,9,0,1.0
softplus_x64,195,sfu,src,8,9,44,80,9,0,1.0
softplus_x64,197,store,mem_addr,28,9,17,20,9,0,1.0
softplus_x64,197,store,gpr_addr,8,9,71,80,9,0,1.0
softplus_x64,199,sfu,dst,8,9,49,80,9,0,1.0
softplus_x64,199,sfu,src,8,9,48,80,9,0,1.0
softplus_x64,201,store,mem_addr,28,9,18,20,9,0,1.0
softplus_x64,201,store,gpr_addr,8,9,75,80,9,0,1.0
softplus_x64,203,sfu,dst,8,9,53,80,9,0,1.0
softplus_x64,203,sfu,src,8,9,52,80,9,0,1.0
softplus_x64,205,load,mem_addr,28,9,80,20,9,0,1.0
softplus_x64,205,load,gpr_addr,8,9,64,80,9,0,1.0
softplus_x64,205,store,mem_addr,28,9,19,20,9,0,1.0
softplus_x64,205,store,gpr_addr,8,9,79,80,9,0,1.0
softplus_x64,206,load,mem_addr,28,9,81,20,9,0,1.0
softplus_x64,206,load,gpr_addr,8,9,68,80,9,0,1.0
softplus_x64,207,load,mem_addr,28,9,82,20,9,0,1.0
softplus_x64,207,load,gpr_addr,8,9,72,80,9,0,1.0
softplus_x64,207,sfu,dst,8,9,57,80,9,0,1.0
softplus_x64,207,sfu,src,8,9,56,80,9,0,1.0
softplus_x64,208,load,mem_addr,28,9,83,20,9,0,1.0
softplus_x64,208,load,gpr_addr,8,9,76,80,9,0,1.0
logsumexp_x32,0,scalar,dst,8,6,15,48,6,0,1.0
logsumexp_x32,0,scalar,src1,8,6,14,48,6,0,1.0
logsumexp_x32,0,scalar,src0,8,6,6,48,6,0,1.0
logsumexp_x32,0,sfu,dst,8,6,53,36,6,0,1.0
logsumexp_x32,0,sfu,src,8,6,52,36,6,0,1.0
logsumexp_x32,3,scalar,dst,8,6,45,48,6,0,1.0
logsumexp_x32,3,scalar,src1,8,6,44,48,6,0,1.0
logsumexp_x32,3,scalar,src0,8,6,43,48,6,0,1.0
logsumexp_x32,4,scalar,dst,8,6,59,48,6,0,1.0
logsumexp_x32,4,scalar,src1,8,6,56,48,6,0,1.0
logsumexp_x32,4,scalar,src0,8,6,55,48,6,0,1.0
logsumexp_x32,4,sfu,dst,8,6,55,36,6,0,1.0
logsumexp_x32,4,sfu,src,8,6,54,36,6,0,1.0
logsumexp_x32,8,load,mem_addr,28,6,64,12,6,0,1.0
logsumexp_x32,8,load,gpr_addr,8,6,192,36,6,0,1.0
logsumexp_x32,8,store,mem_addr,28,6,0,3,6,0,1.0
logsumexp_x32,8,store,gpr_addr,8,6,15,48,6,0,1.0
logsumexp_x32,8,sfu,dst,8,6,57,36,6,0,1.0
logsumexp_x32,8,sfu,src,8,6,56,36,6,0,1.0
logsumexp_x32,9,load,mem_addr,28,6,65,12,6,0,1.0
logsumexp_x32,9,load,gpr_addr,8,6,193,36,6,0,1.0
logsumexp_x32,10,load,mem_addr,28,6,66,12,6,0,1.0
logsumexp_x32,10,load,gpr_addr,8,6,194,36,6,0,1.0
logsumexp_x32,10,sfu,dst,8,6,46,48,6,0,1.0
logsumexp_x32,10,sfu,src,8,6,45,48,6,0,1.0
logsumexp_x32,11,load,mem_addr,28,6,67,12,6,0,1.0
logsumexp_x32,11,load,gpr_addr,8,6,195,36,6,0,1.0
logsumexp_x32,11,vector,dst,8,6,0,48,6,0,1.0
logsumexp_x32,11,vector,src1,8,6,0,0,6,0,1.0
logsumexp_x32,11,vector,src0,8,6,192,36,6,0,1.0
logsumexp_x32,12,vector,dst,8,6,1,48,6,0,1.0
logsumexp_x32,12,vector,src1,8,6,0,0,6,0,1.0
logsumexp_x32,12,vector,src0,8,6,193,36,6,0,1.0
logsumexp_x32,12,sfu,dst,8,6,59,36,6,0,1.0
logsumexp_x32,12,sfu,src,8,6,58,36,6,0,1.0
logsumexp_x32,13,vector,dst,8,6,2,48,6,0,1.0
logsumexp_x32,13,vector,src1,8,6,0,0,6,0,1.0
logsumexp_x32,13,vector,src0,8,6,194,36,6,0,1.0
logsumexp_x32,14,vector,dst,8,6,3,48,6,0,1.0
logsumexp_x32,14,vector,src1,8,6,0,0,6,0,1.0
logsumexp_x32,14,vector,src0,8,6,195,36,6,0,1.0
logsumexp_x32,16,scalar,dst,8,6,31,48,6,0,1.0
logsumexp_x32,16,scalar,src1,8,6,30,48,6,0,1.0
logsumexp_x32,16,scalar,src0,8,6,22,48,6,0,1.0
logsumexp_x32,16,sfu,dst,8,6,65,36,6,0,1.0
logsumexp_x32,16,sfu,src,8,6,64,36,6,0,1.0
logsumexp_x32,19,scalar,dst,8,6,4,48,6,0,1.0
logsumexp_x32,19,scalar,src1,8,6,1,48,6,0,1.0
logsumexp_x32,19,scalar,src0,8,6,0,48,6,0,1.0
logsumexp_x32,20,vector,dst,8,6,57,48,6,0,1.0
logsumexp_x32,20,vector,src1,8,6,0,0,6,0,1.0
logsumexp_x32,20,vector,src0,8,6,45,36,6,0,1.0
logsumexp_x32,20,sfu,dst,8,6,67,36,6,0,1.0
logsumexp_x32,20,sfu,src,8,6,66,36,6,0,1.0
logsumexp_x32,21,scalar,dst,8,6,5,48,6,0,1.0
logsumexp_x32,21,scalar,src1,8,6,3,48,6,0,1.0
logsumexp_x32,21,scalar,src0,8,6,2,48,6,0,1.0
logsumexp_x32,24,load,mem_addr,28,5,68,12,5,0,1.0
logsumexp_x32,24,load,gpr_addr,8,5,204,36,5,0,1.0
logsumexp_x32,24,store,mem_addr,28,5,1,3,5,0,1.0
logsumexp_x32,24,store,gpr_addr,8,5,31,48,5,0,1.0
logsumexp_x32,24,vector,dst,8,5,58,48,5,0,1.0
logsumexp_x32,24,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,24,vector,src0,8,5,47,36,5,0,1.0
logsumexp_x32,24,sfu,dst,8,5,69,36,5,0,1.0
logsumexp_x32,24,sfu,src,8,5,68,36,5,0,1.0
logsumexp_x32,25,load,mem_addr,28,5,70,12,5,0,1.0
logsumexp_x32,25,load,gpr_addr,8,5,206,36,5,0,1.0
logsumexp_x32,26,load,mem_addr,28,5,69,12,5,0,1.0
logsumexp_x32,26,load,gpr_addr,8,5,205,36,5,0,1.0
logsumexp_x32,27,load,mem_addr,28,5,71,12,5,0,1.0
